row_type,evidence_label,run_id,method_id,training_seed,observed_status,source_kind,raw_schema,checkpoint_sha256,evaluation_id,arm,episode_count,return_mean,normalized_score_mean,actuator_clip_fraction,command_at_bound_fraction,inverse_saturation_fraction,proposed_residual_abs_mean,applied_residual_abs_mean,total_environment_steps,evaluation_base_actor_forward_rows,evaluation_adapter_mlp_forward_rows,evaluation_controller_cost_scope,training_wall_time_seconds,training_wall_time_scope,training_invocation_count,training_preprocessing_seconds_this_invocation,training_preprocessing_time_scope,training_preprocessing_seconds_lifetime,training_preprocessing_seconds_lifetime_available,training_optimizer_seconds,training_optimizer_time_scope,training_q1_input_rows,training_base_actor_precompute_rows_per_invocation,training_base_actor_precompute_rows_lifetime,training_q_scale_q1_forward_rows_per_invocation,training_q_scale_q1_forward_rows_lifetime,training_optimizer_q1_forward_rows_lifetime,training_optimizer_q1_backward_rows_lifetime,training_optimizer_adapter_mlp_forward_rows_lifetime,training_optimizer_adapter_mlp_backward_rows_lifetime,training_total_q1_forward_rows_lifetime,training_frozen_q_scale,training_q_scale_method,training_resume_scope,evaluation_wall_time_seconds,evaluation_wall_time_scope,external_environment_steps,external_baseline_environment_steps,external_paired_evaluation_environment_steps,external_q1_forward_rows,external_q1_backward_rows,external_base_actor_rows,external_baseline_base_actor_rows,external_deployment_wall_time_seconds,external_baseline_wall_time_seconds,external_paired_evaluation_wall_time_seconds,external_cost_scope,audit_id,audit_noise_samples,audit_action_noise_beta,audit_physical_action_rows,audit_individual_critic_network_rows,audit_q1_gain_mean,audit_q1_gain_median,audit_q2_gain_mean,audit_q2_gain_median,audit_min_twin_gain_mean,audit_min_twin_gain_median,audit_baseline_twin_disagreement_mean,audit_baseline_twin_disagreement_median,audit_adapted_twin_disagreement_mean,audit_adapted_twin_disagreement_median,audit_twin_disagreement_change_mean,audit_twin_disagreement_change_median,audit_command_saturation_fraction,audit_proposed_residual_abs_mean,audit_proposed_residual_abs_median,comparison_id,comparison_group_id,is_primary_confirmation_comparison,target,reference,episode_pairs,positive_pairs,raw_mean_difference,raw_t_95ci_low,raw_t_95ci_high,raw_bootstrap_95ci_low,raw_bootstrap_95ci_high,normalized_mean_difference,normalized_t_95ci_low,normalized_t_95ci_high,normalized_bootstrap_95ci_low,normalized_bootstrap_95ci_high,statistical_unit,n_training_seeds,training_seeds,per_training_seed_values,descriptive_return_mean_across_training_seeds,descriptive_normalized_score_mean_across_training_seeds,descriptive_raw_mean_difference_across_training_seeds,descriptive_normalized_mean_difference_across_training_seeds,training_seed_confidence_interval,episode_returns_pooled_for_training_seed_inference,checkpoint_seeds,n_checkpoint_pipelines,per_checkpoint_mean_differences,mean_of_checkpoint_mean_differences,positive_checkpoint_count,training_seed_ci,inference_note,equivalence_check_id,equivalence_semantics,equivalence_episode_count,equivalence_status,equivalence_endpoints
paired_comparison,confirmation,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_wide_p064_d2_k8_u5k_seed10_beta125_adapted_minus_own_baseline,,False,identity_wide_p064_d2_k8_u5k_seed10/confirm_beta125/adapted,identity_wide_p064_d2_k8_u5k_seed10/confirm_beta125/baseline_only,50,42,206.52342884894617,119.63917661398716,293.4076810839052,121.02071221374156,291.4696438164396,4.498763453291408,2.606137029259516,6.3913898773233,2.636231444698173,6.349173014672004,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_nominal_beta0_p064_d2_k8_u5k_seed1_beta125_adapted_minus_own_baseline,,False,identity_nominal_beta0_p064_d2_k8_u5k_seed1/confirm_beta125/adapted,identity_nominal_beta0_p064_d2_k8_u5k_seed1/confirm_beta125/baseline_only,50,27,109.19605641613627,-23.097985687426743,241.4900985196993,-19.882083007136227,235.57523756127898,2.378651325839477,-0.5031505356772198,5.260453187356173,-0.43309753719628413,5.131607949509071,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_nominal_beta0_p064_d2_k8_u5k_seed10_beta125_adapted_minus_own_baseline,,False,identity_nominal_beta0_p064_d2_k8_u5k_seed10/confirm_beta125/adapted,identity_nominal_beta0_p064_d2_k8_u5k_seed10/confirm_beta125/baseline_only,50,38,194.31424338383164,89.70225002778602,298.92623673987725,98.82771852255402,301.8777708662211,4.2328070062624,1.9540117378071082,6.511602274717692,2.1527946283839023,6.575896451570866,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed1_beta125_inverse_sampled_minus_direct_sampled,,False,inverse_p001_k8_u5k_seed1/confirm_beta125/adapted,identity_p001_k8_u5k_seed1/confirm_beta125/adapted,50,27,339.64144885289255,-4.692636447859513,683.9755341536446,12.284748598443544,681.3513404925231,7.398514279171251,-0.10222114492711859,14.89924970326962,0.2676024620333659,14.842086084580881,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed1_clean_inverse_sampled_minus_direct_sampled,,False,inverse_p001_k8_u5k_seed1/confirm_clean/adapted,identity_p001_k8_u5k_seed1/confirm_clean/adapted,50,2,-286.0382439479621,-421.06328335445374,-151.01320454147043,-423.82259920722555,-168.42115192412933,-6.230859158637829,-9.17215117546489,-3.2895671418107675,-9.232258202467703,-3.6687698207436537,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed1_beta125_inverse_qmean_minus_inverse_sampled,,False,inverse_qmean_p001_k8_u5k_seed1/confirm_beta125/adapted,inverse_p001_k8_u5k_seed1/confirm_beta125/adapted,50,24,-126.23200060980317,-466.62542779431675,214.16142657471045,-460.5623035305548,195.52229331068818,-2.7497505447413504,-10.16464539949581,4.665144310013111,-10.03257049640805,4.25912232986023,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed1_beta125_direct_wide_minus_direct_main,,False,identity_wide_p064_d2_k8_u5k_seed1/confirm_beta125/adapted,identity_p001_k8_u5k_seed1/confirm_beta125/adapted,50,13,-211.53962671024783,-450.8211960013191,27.741942580823434,-444.98968938010705,16.78448560046977,-4.608032836134204,-9.820376951146121,0.6043112788777137,-9.693347446496924,0.3656216189249784,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed1_beta125_direct_nominal_q_minus_direct_channel_q,,False,identity_nominal_beta0_p064_d2_k8_u5k_seed1/confirm_beta125/adapted,identity_p001_k8_u5k_seed1/confirm_beta125/adapted,50,9,-402.61260690920875,-604.8024857336651,-200.4227280847524,-606.990916953018,-214.75596815862633,-8.770234408234165,-13.174598806745962,-4.365870009722369,-13.222270077964627,-4.6780953924355275,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed10_beta125_inverse_sampled_minus_direct_sampled,,False,inverse_p001_k8_u5k_seed10/confirm_beta125/adapted,identity_p001_k8_u5k_seed10/confirm_beta125/adapted,50,37,321.01042841607335,94.52174592331716,547.4991109088296,108.66781913996081,544.0775112386544,6.992669023231829,2.0589963011515495,11.92634174531211,2.3671445705721967,11.851807985952359,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed10_clean_inverse_sampled_minus_direct_sampled,,False,inverse_p001_k8_u5k_seed10/confirm_clean/adapted,identity_p001_k8_u5k_seed10/confirm_clean/adapted,50,50,596.8514882178923,584.1109228314035,609.5920536043811,584.70124297992,609.4730891005083,13.001399779204483,12.723868119699993,13.278931438708973,12.736727245295038,13.276339998283811,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed10_beta125_inverse_qmean_minus_inverse_sampled,,False,inverse_qmean_p001_k8_u5k_seed10/confirm_beta125/adapted,inverse_p001_k8_u5k_seed10/confirm_beta125/adapted,50,29,156.49926193120788,-112.66827885974115,425.66680272215694,-104.02456669507237,418.70741556922815,3.409071619463333,-2.454287816663058,9.272431055589724,-2.2659991725905058,9.12083258196666,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed10_beta125_direct_wide_minus_direct_main,,False,identity_wide_p064_d2_k8_u5k_seed10/confirm_beta125/adapted,identity_p001_k8_u5k_seed10/confirm_beta125/adapted,50,21,-142.5114009263695,-264.90614778973907,-20.116654062999913,-262.261390333217,-27.829374782884326,-3.1043697353767907,-5.770532200006962,-0.43820727074661836,-5.712920633830013,-0.6062158414615552,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed10_beta125_direct_nominal_q_minus_direct_channel_q,,False,identity_nominal_beta0_p064_d2_k8_u5k_seed10/confirm_beta125/adapted,identity_p001_k8_u5k_seed10/confirm_beta125/adapted,50,15,-154.72058639148403,-300.84748847835266,-8.593684304615408,-295.9081751798778,-15.099703721628256,-3.370326182405799,-6.553453493021585,-0.1871988717900132,-6.445858910288854,-0.3289214963987176,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed1_beta125_inverse_adapter_minus_oracle_inverse,,False,inverse_p001_k8_u5k_seed1/confirm_beta125/adapted,external_oracle_inverse_seed1/confirm_beta125/external,50,32,414.6526976428075,124.88684629215311,704.4185489934619,144.7058627497633,706.1196104422236,9.032507412650745,2.720448633975055,15.344566191326432,3.1521723731005133,15.381620936737857,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed1_beta125_inverse_adapter_minus_scalar12,,False,inverse_p001_k8_u5k_seed1/confirm_beta125/adapted,external_scalar12_seed1/confirm_beta125/external,50,30,446.7968339811607,118.42938829458518,775.1642796677363,138.944332258926,772.4205433994466,9.732713033884975,2.579783837721498,16.885642230048454,3.0266671800497003,16.82587457793243,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed1_beta125_inverse_adapter_minus_base_identity,,False,inverse_p001_k8_u5k_seed1/confirm_beta125/adapted,external_base_identity_seed1/confirm_beta125/external,50,43,851.4501121782376,581.7479761755767,1121.1522481808986,599.3403936910017,1122.6513231909987,18.547400013244896,12.672395324983391,24.422404701506398,13.05561637362928,24.455059514119032,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed1_beta125_direct_adapter_minus_base_identity,,False,identity_p001_k8_u5k_seed1/confirm_beta125/adapted,external_base_identity_seed1/confirm_beta125/external,50,45,511.80866332534504,335.26243472778384,688.3548919229063,346.8283078123984,689.9755184265427,11.148885734073643,7.303124865886355,14.994646602260932,7.555067841211095,15.029949208491278,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed1_clean_inverse_adapter_minus_scalar12,,False,inverse_p001_k8_u5k_seed1/confirm_clean/adapted,external_scalar12_seed1/confirm_clean/external,50,1,-349.6028999538825,-483.9494703298596,-215.25632957790543,-487.52096517133873,-231.4549356089835,-7.6155076363155425,-10.542020353303933,-4.688994919327153,-10.619819325343162,-5.041854143159721,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed1_clean_direct_adapter_minus_base_identity,,False,identity_p001_k8_u5k_seed1/confirm_clean/adapted,external_base_identity_seed1/confirm_clean/external,50,11,106.27918346302451,-31.833101029129978,244.391467955179,-14.509414937492899,251.92150149644834,2.3151121839973605,-0.693430243304397,5.323654611299118,-0.316063054023648,5.4876836509404185,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed1_beta125_inverse_adapter_minus_dual_policy,,False,inverse_p001_k8_u5k_seed1/confirm_beta125/adapted,external_dual_identity_seed1/confirm_beta125/external,50,42,686.3407558150402,421.9365333753491,950.7449782547313,438.2879984266275,949.8470613863195,14.950772055133157,9.1911734496034,20.710370660662917,9.547362448548729,20.690811060988345,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed1_beta125_direct_adapter_minus_dual_policy,,False,identity_p001_k8_u5k_seed1/confirm_beta125/adapted,external_dual_identity_seed1/confirm_beta125/external,50,36,346.69930696214755,151.5007855310183,541.8978283932768,163.0136722621977,540.3118515137867,7.5522577759619045,3.30018826866559,11.804327283258218,3.550977025935334,11.76977946046164,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed10_beta125_inverse_adapter_minus_oracle_inverse,,False,inverse_p001_k8_u5k_seed10/confirm_beta125/adapted,external_oracle_inverse_seed10/confirm_beta125/external,50,30,282.91234253230743,57.40102945069725,508.4236556139176,70.31916902079509,506.2258990407615,6.162766685421994,1.2503843022235308,11.075149068620458,1.5317841148567999,11.027274660347985,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed10_beta125_inverse_adapter_minus_scalar12,,False,inverse_p001_k8_u5k_seed10/confirm_beta125/adapted,external_scalar12_seed10/confirm_beta125/external,50,36,363.53644081322784,146.87921517019038,580.1936664562653,159.6441281822944,575.8156365629425,7.9190262479439255,3.199515178198385,12.638537317689467,3.4775772095299478,12.543169344228675,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed10_beta125_inverse_adapter_minus_base_identity,,False,inverse_p001_k8_u5k_seed10/confirm_beta125/adapted,external_base_identity_seed10/confirm_beta125/external,50,42,670.045258191389,446.3210957758564,893.7694206069217,461.41799853196585,891.0475063659256,14.595802211900029,9.722349882046531,19.469254541753525,10.051210364150744,19.409962245578534,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed10_beta125_direct_adapter_minus_base_identity,,False,identity_p001_k8_u5k_seed10/confirm_beta125/adapted,external_base_identity_seed10/confirm_beta125/external,50,41,349.03482977531564,207.08455954784898,490.9851000027823,215.6192897733454,492.66764324700324,7.603133188668198,4.510986736116091,10.695279641220306,4.696901393044666,10.731930998879198,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed10_clean_inverse_adapter_minus_scalar12,,False,inverse_p001_k8_u5k_seed10/confirm_clean/adapted,external_scalar12_seed10/confirm_clean/external,50,2,-125.79625974326616,-142.48474321441194,-109.10777627212039,-141.79916492315684,-109.63401874730727,-2.7402586672511893,-3.103789042227488,-2.3767282922748905,-3.088854879172679,-2.3881915941779006,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed10_clean_direct_adapter_minus_base_identity,,False,identity_p001_k8_u5k_seed10/confirm_clean/adapted,external_base_identity_seed10/confirm_clean/external,50,0,-533.6727041877224,-544.0214546006441,-523.3239537748007,-543.9118592701865,-523.8551464426649,-11.625156869610889,-11.850586886942912,-11.399726852278866,-11.848199538107663,-11.411297985753471,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed10_beta125_inverse_adapter_minus_dual_policy,,False,inverse_p001_k8_u5k_seed10/confirm_beta125/adapted,external_dual_identity_seed10/confirm_beta125/external,50,37,456.9418966719869,238.07732644896112,675.8064668950127,252.01603770710037,674.94330866626,9.953706058837223,5.18611172231358,14.721300395360867,5.48974296233121,14.70249795383855,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed10_beta125_direct_adapter_minus_dual_policy,,False,identity_p001_k8_u5k_seed10/confirm_beta125/adapted,external_dual_identity_seed10/confirm_beta125/external,50,26,135.93146825591356,-8.964074635859703,280.8270111476868,0.6612381958200917,280.9574296717451,2.9610370356053943,-0.19526719844399823,6.117341269654786,0.014403955259969795,6.120182216529122,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed1_beta125_original_opex_effect,,False,external_opex_original_seed1/confirm_beta125/adapted,external_opex_original_seed1/confirm_beta125/baseline_only,50,35,276.65212739931206,107.71548322553215,445.588771573092,119.93534472724993,444.2307574285823,6.026398491231977,2.346399544058899,9.706397438405055,2.612588550481117,9.676815398069857,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed10_beta125_original_opex_effect,,False,external_opex_original_seed10/confirm_beta125/adapted,external_opex_original_seed10/confirm_beta125/baseline_only,50,37,284.7994228271198,119.63679863968656,449.9620470145531,137.07346274468634,456.49186717374965,6.203873536644854,2.6060852291129852,9.801661844176722,2.9859134532524636,9.94390292768229,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed1_beta125_ca_opex_inverse_minus_ca_opex_identity,,True,external_ca_opex_inverse_seed1/confirm_beta125/adapted,external_ca_opex_identity_seed1/confirm_beta125/adapted,50,37,442.97411865103874,195.90064136987843,690.0475959321991,207.6924467025305,685.2023775525571,9.649441648573683,4.2673640021527905,15.03151929499458,4.524228529216508,14.92597441085704,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed10_beta125_ca_opex_inverse_minus_ca_opex_identity,,True,external_ca_opex_inverse_seed10/confirm_beta125/adapted,external_ca_opex_identity_seed10/confirm_beta125/adapted,50,30,248.57843090728028,-0.22176922360100093,497.37863103816153,17.165858405815626,494.8046197522861,5.414860514736715,-0.0048308672955973166,10.834551896769026,0.37392918019457194,10.778481416214854,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed1_beta125_ca_opex_inverse_minus_original_opex,,True,external_ca_opex_inverse_seed1/confirm_beta125/adapted,external_opex_original_seed1/confirm_beta125/adapted,50,40,583.3021308772882,287.9638461754966,878.6404155790797,296.1251440604783,864.2627442015622,12.706249955481194,6.272805144984709,19.13969476597768,6.450585210234519,18.826501522493817,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed10_beta125_ca_opex_inverse_minus_original_opex,,True,external_ca_opex_inverse_seed10/confirm_beta125/adapted,external_opex_original_seed10/confirm_beta125/adapted,50,39,528.2445651203473,296.0509592880702,760.4381709526243,310.86612082856,759.7846654215336,11.506914044611351,6.448969220490593,16.56485886873211,6.771692446927592,16.550623356489353,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed1_beta125_ca_opex_inverse_effect,,True,external_ca_opex_inverse_seed1/confirm_beta125/adapted,external_ca_opex_inverse_seed1/confirm_beta125/baseline_only,50,29,411.3104409406201,111.98889621827027,710.6319856629699,126.32941238196669,703.1488050470413,8.95970200559779,2.4394886153555624,15.47991539584002,2.751872495374129,15.316906967900634,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed10_beta125_ca_opex_inverse_effect,,True,external_ca_opex_inverse_seed10/confirm_beta125/adapted,external_ca_opex_inverse_seed10/confirm_beta125/baseline_only,50,30,404.57405946940526,163.1038313466448,646.0442875921657,180.42924030692623,647.9838688939587,8.812961333418189,3.552940989037987,14.07298167779839,3.930345708097005,14.115232174624957,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed1_beta125_ca_opex_identity_effect,,False,external_ca_opex_identity_seed1/confirm_beta125/adapted,external_ca_opex_identity_seed1/confirm_beta125/baseline_only,50,39,416.98013962556143,240.92164783912682,593.038631411996,252.70512321941928,590.4924262421956,9.083206798139486,5.248070451116458,12.918343145162513,5.504753524262565,12.862878373798205,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed10_beta125_ca_opex_identity_effect,,False,external_ca_opex_identity_seed10/confirm_beta125/adapted,external_ca_opex_identity_seed10/confirm_beta125/baseline_only,50,44,564.4655570401869,385.2604126821456,743.6707013982282,399.0986243749081,743.98951498262,12.295927066519491,8.392246217459828,16.199607915579154,8.693688244494174,16.20655273007245,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed1_beta125_inverse_adapter_minus_original_opex,,False,inverse_p001_k8_u5k_seed1/confirm_beta125/adapted,external_opex_original_seed1/confirm_beta125/adapted,50,40,574.7979847789256,263.02955974354427,886.566409814307,276.95559527282336,880.1521835530903,12.521001522012918,5.72965390466702,19.31234913935882,6.033009025379167,19.172626073332204,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed10_beta125_inverse_adapter_minus_original_opex,,False,inverse_p001_k8_u5k_seed10/confirm_beta125/adapted,external_opex_original_seed10/confirm_beta125/adapted,50,33,385.24583536426917,159.14329641551504,611.3483743130233,170.4997421819227,606.743521071473,8.391928675255173,3.466667436913872,13.317189913596476,3.7140483924691305,13.216880977286836,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed1_beta125_inverse_adapter_minus_ca_opex_inverse,,False,inverse_p001_k8_u5k_seed1/confirm_beta125/adapted,external_ca_opex_inverse_seed1/confirm_beta125/adapted,50,28,-8.504146098362522,-357.4502105678194,340.44191837109435,-347.97537860403753,333.6036847308449,-0.18524843346827502,-7.786448020142049,7.415951153205499,-7.580054837526842,7.266991803860574,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed10_beta125_inverse_adapter_minus_ca_opex_inverse,,False,inverse_p001_k8_u5k_seed10/confirm_beta125/adapted,external_ca_opex_inverse_seed10/confirm_beta125/adapted,50,21,-142.99872975607812,-416.56072686229174,130.56326735013548,-407.0760909475959,119.40265629962886,-3.1149853693561775,-9.074070600751336,2.8440998620389797,-8.867463855654064,2.6009848344110833,,,,,,,,,,,,,,,,,,,,,,
paired_comparison,confirmation,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed1_beta125_inverse_adapter_minus_ca_opex_identity,,False,inverse_p001_k8_u5k_seed1/confirm_beta125/adapted,external_ca_opex_identity_seed1/confirm_beta125/adapted,50,35,434.4699725526762,123.6437144561196,745.2962306492328,134.2170288679182,738.7711510919117,9.464193215105409,2.6933691103455053,16.235017319865314,2.9236908744236616,16.092879502350353,,,,,,,,,,,,,,,,,,,,,,
